size time cls
2	6	dp_yes
3	5.5	dp_yes
4	8.5	dp_yes
5	11.3125	dp_yes
6	15.2	dp_yes
7	18.7537037037037	dp_yes
8	24.1425438596491	dp_yes
9	28.9405545112782	dp_yes
10	34.6858585858586	dp_yes
11	39.9207831340035	dp_yes
12	48.2427071958727	dp_yes
13	53.3031772480209	dp_yes
14	62.8529714395245	dp_yes
15	75.3738822545328	dp_yes
16	91.4427346502888	dp_yes
17	108.453553931732	dp_yes
18	126.824651577621	dp_yes
19	145.863864780136	dp_yes
20	163.913640398865	dp_yes
21	188.504708249171	dp_yes
22	212.183335083865	dp_yes
23	243.263671887322	dp_yes
24	279.400252291485	dp_yes
25	307.943279834175	dp_yes
26	341.122895815767	dp_yes
27	378.252898698633	dp_yes
28	433.193421546587	dp_yes
29	545.295044760768	dp_yes
30	547.81554600611	dp_yes
31	607.802681535688	dp_yes
32	657.499116107888	dp_yes
33	750.485513664225	dp_yes
34	895.043746928449	dp_yes
35	895.452942221398	dp_yes
36	957.591651321314	dp_yes
37	1034.61575292843	dp_yes
38	1172.87760352821	dp_yes
39	1354.99722914897	dp_yes
40	1339.79187207065	dp_yes
41	1444.56755986619	dp_yes
42	1517.42991709218	dp_yes
43	1713.69989251429	dp_yes
44	2024.46623156088	dp_yes
45	1919.84395594675	dp_yes
46	2011.03613785314	dp_yes
47	2093.29609856263	dp_yes
48	2364.18502341404	dp_yes
49	2857.25403675869	dp_yes
8	58	dp_no
9	74.25	dp_no
10	98.8888888888889	dp_no
11	126.247619047619	dp_no
12	169.022222222222	dp_no
13	249.112167874396	dp_no
14	374.788756373693	dp_no
15	543.685580239866	dp_no
16	773.086784501576	dp_no
17	954.169349943231	dp_no
18	1296.41292631917	dp_no
19	1671.99931617265	dp_no
20	1992.89728220686	dp_no
21	2257.7467207594	dp_no
22	2711.90876155814	dp_no
23	2990.54466683361	dp_no
24	3420.74787711884	dp_no
25	4385.43068571955	dp_no
26	4124.37340184137	dp_no
27	4337.37901592574	dp_no
28	4747.87297987098	dp_no
29	5525.53629655955	dp_no
30	6823.66754050689	dp_no
31	5985.34049971298	dp_no
32	6445.01259068534	dp_no
33	6783.18633177781	dp_no
34	7503.51004389626	dp_no
35	9297.02828214649	dp_no
36	8186.82125469796	dp_no
37	8541.46287061033	dp_no
38	8911.11696645588	dp_no
39	9797.6547978955	dp_no
40	11898.8780216958	dp_no
41	10527.9884132448	dp_no
42	10862.2242161809	dp_no
43	11014.160010911	dp_no
44	11892.9075916127	dp_no
45	14631.9842068304	dp_no
46	12528.9666011881	dp_no
47	12400.1550203286	dp_no
48	12209.0483642854	dp_no
49	13386.5694763925	dp_no
50	18064.6922057583	dp_no
8	13	h_no
9	16.5	h_no
10	18.7222222222222	h_no
11	20.4761904761905	h_no
12	25.6115079365079	h_no
13	25.6695350241546	h_no
14	32.3410352389595	h_no
15	34.2152840279775	h_no
16	36.4767703959811	h_no
17	38.5262794581749	h_no
18	26.0582229930342	h_no
19	27.546650221807	h_no
20	27.9800170205472	h_no
21	28.9522404602224	h_no
22	30.0310531007138	h_no
23	31.1691908176228	h_no
24	34.4008680456871	h_no
25	35.5613606535059	h_no
26	38.2373931123942	h_no
27	39.3533313629357	h_no
28	40.6421348836818	h_no
29	41.8792672510564	h_no
30	48.5278050853413	h_no
31	51.2772460158398	h_no
32	41.5861552894052	h_no
33	42.6041663838702	h_no
34	43.6306238216047	h_no
35	44.6949384524388	h_no
36	47.1463230313951	h_no
37	48.1964519160487	h_no
38	49.8950528813938	h_no
39	50.8533086563559	h_no
40	51.9641051603605	h_no
41	54.2982534703206	h_no
42	56.0808004459898	h_no
43	57.0309161235555	h_no
44	55.5773294732622	h_no
45	56.5741556957046	h_no
46	58.7296859005252	h_no
47	59.7505786643837	h_no
48	63.9863815766894	h_no
49	64.5122188905547	h_no
50	63.5632453921214	h_no
2	4	h_yes
3	7.5	h_yes
4	9.33333333333333	h_yes
5	12.625	h_yes
6	17.8	h_yes
7	18.162962962963	h_yes
8	17.7317251461988	h_yes
9	19.3506422305764	h_yes
10	20.9219696969697	h_yes
11	22.6063620466163	h_yes
12	24.335815173527	h_yes
13	25.9250668861015	h_yes
14	32.3800072912779	h_yes
15	34.4946335542331	h_yes
16	36.4991793086138	h_yes
17	38.7860551458364	h_yes
18	26.7166726843538	h_yes
19	27.7974776578092	h_yes
20	28.1091499726816	h_yes
21	29.2034284576017	h_yes
22	30.2868645595961	h_yes
23	31.4545880808532	h_yes
24	34.8778974497317	h_yes
25	37.6270405404929	h_yes
26	38.7943262342357	h_yes
27	40.0387521566227	h_yes
28	41.2878097360252	h_yes
29	42.6727544837904	h_yes
30	50.3341336310517	h_yes
31	51.7435356171789	h_yes
32	41.9790888300328	h_yes
33	43.0033821244826	h_yes
34	44.0360859932085	h_yes
35	46.6877673582309	h_yes
36	47.7828910448841	h_yes
37	48.8162819280809	h_yes
38	50.9101381332288	h_yes
39	51.996042984925	h_yes
40	54.6504435261543	h_yes
41	55.6387320018582	h_yes
42	57.3316075359503	h_yes
43	58.4047865939625	h_yes
44	56.7310473370489	h_yes
45	59.3726591094844	h_yes
46	60.3766368108995	h_yes
47	61.4103669879926	h_yes
48	63.4627449087926	h_yes
49	63.1923360353721	h_yes
